time 	 force 	 position
1.34668	0 0	0 0
1.34693	0 0	0 0
1.34716	0 0	0 0
1.34743	0 0	0 0
1.34766	0 0	0 0
1.34794	0 0	0 0
1.34816	0 0	0 0
1.34843	0 0	0 0
1.34866	0 0	0 0
1.34893	0 0	0 0
1.34916	0 0	0 0
1.34943	0 0	0 0
1.34975	0 0	0 0
1.34992	0 0	0 0
1.35018	0 0	0 0
1.35043	0 0	0 0
1.35066	0 0	0 0
1.35093	0 0	0 0
1.35116	0 0	0 0
1.35143	0 0	0 0
1.35166	0 0	0 0
1.35193	0 0	0 0
1.35216	0 0	0 0
1.35243	0 0	0 0
1.35266	0 0	0 0
1.35293	0 0	0 0
1.35316	0 0	0 0
1.35343	0 0	0 0
1.35366	0 0	0 0
1.35393	0 0	0 0
1.35416	0 0	0 0
1.35443	0 0	0 0
1.35466	0 0	0 0
1.35493	0 0	0 0
1.35516	0 0	0 0
1.35543	0 0	0 0
1.35566	0 0	0 0
1.35593	0 0	0 0
1.35616	0 0	0 0
1.35643	0 0	0 0
1.35666	0 0	0 0
1.35693	0 0	0 0
1.35716	0 0	0 0
1.35743	0 0	0 0
1.35766	0 0	0 0
1.35793	0 0	0 0
1.35816	0 0	0 0
1.35843	0 0	0 0
1.35866	0 0	0 0
1.35893	0 0	0 0
1.35916	0 0	0 0
1.35943	0 0	0 0
1.35966	0 0	0 0
1.35993	0 0	0 0
1.36016	0 0	0 0
1.36043	0 0	0 0
1.36066	0 0	0 0
1.36093	0 0	0 0
1.36116	0 0	0 0
1.36143	0 0	0 0
1.36166	0 0	0 0
1.36193	0 0	0 0
1.36216	0 0	0 0
1.36243	0 0	0 0
1.36266	0 0	0 0
1.36293	0 0	0 0
1.36317	0 0	0 0
1.36345	0 0	0 0
1.36366	0 0	0 0
1.36393	0 0	0 0
1.3642	0 0	0 0
1.36448	0 0	0 0
1.36464	0 0	0 0
1.36498	0 0	0 0
1.36515	0 0	0 0
1.36549	0 0	0 0
1.36566	0 0	0 0
1.36594	0 0	0 0
1.36616	0 0	0 0
1.36643	0 0	0 0
1.36666	0 0	0 0
1.36693	0 0	0 0
1.36716	0 0	0 0
1.36743	0 0	0 0
1.36766	0 0	0 0
1.36793	0 0	0 0
1.36816	0 0	0 0
1.36843	0 0	0 0
1.36866	0 0	0 0
1.36893	0 0	0 0
1.36916	0 0	0 0
1.36943	0 0	0 0
1.36966	0 0	0 0
1.36993	0 0	0 0
1.37016	0 0	0 0
1.37043	0 0	0 0
1.37066	0 0	0 0
1.37093	0 0	0 0
1.37116	0 0	0 0
1.37143	0 0	0 0
1.37166	0 0	0 0
1.37199	0 0	0 0
1.37211	0 0	0 0
1.37243	0 0	0 0
1.37266	0 0	0 0
1.37293	0 0	0 0
1.37316	0 0	0 0
1.37343	0 0	0 0
1.37365	0 0	0 0
1.37393	0 0	0 0
1.37416	0 0	0 0
1.37443	0 0	0 0
1.37466	0 0	0 0
1.37493	0 0	0 0
1.37516	0 0	0 0
1.37543	0 0	0 0
1.37566	0 0	0 0
1.37593	0 0	0 0
1.37615	0 0	0 0
1.37643	0 0	0 0
1.37666	0 0	0 0
1.37693	0 0	0 0
1.37715	0 0	0 0
1.37743	0 0	0 0
1.37766	0 0	0 0
1.37796	0 0	0 0
1.37816	0 0	0 0
1.37843	0 0	0 0
1.37866	0 0	0 0
1.37893	0 0	0 0
1.37916	0 0	0 0
1.37943	0 0	0 0
1.37966	0 0	0 0
1.37993	0 0	0 0
1.38016	0 0	0 0
1.38043	0 0	0 0
1.38066	0 0	0 0
1.38093	0 0	0 0
1.38116	0 0	0 0
1.38143	0 0	0 0
1.38166	0 0	0 0
1.38193	0 0	0 0
1.38216	0 0	0 0
1.38243	0 0	0 0
1.38266	0 0	0 0
1.38293	0 0	0 0
1.38316	0 0	0 0
1.38343	0 0	0 0
1.38366	0 0	0 0
1.38393	0 0	0 0
1.38416	0 0	0 0
1.38443	0 0	0 0
1.38466	0 0	0 0
1.38493	0 0	0 0
1.38516	0 0	0 0
1.38543	0 0	0 0
1.38566	0 0	0 0
1.38596	0 0	0 0
1.38616	0 0	0 0
1.38643	0 0	0 0
1.38667	0 0	0 0
1.38693	0 0	0 0
1.38716	0 0	0 0
1.38743	0 0	0 0
1.38766	0 0	0 0
1.38793	0 0	0 0
1.38815	0 0	0 0
1.38843	0 0	0 0
1.38866	0 0	0 0
1.38893	0 0	0 0
1.38916	0 0	0 0
1.38943	0 0	0 0
1.38966	0 0	0 0
1.38993	0 0	0 0
1.39015	0 0	0 0
1.39043	0 0	0 0
1.39066	0 0	0 0
1.39093	0 0	0 0
1.39116	0 0	0 0
1.39143	0 0	0 0
1.39166	0 0	0 0
1.39193	0 0	0 0
1.39216	0 0	0 0
1.39243	0 0	0 0
1.39266	0 0	0 0
1.39293	0 0	0 0
1.39316	0 0	0 0
1.39343	0 0	0 0
1.39366	0 0	0 0
1.39395	0 0	0 0
1.39416	0 0	0 0
1.39443	0 0	0 0
1.39466	0 0	0 0
1.39493	0 0	0 0
1.39516	0 0	0 0
1.39543	0 0	0 0
1.39566	0 0	0 0
1.39593	0 0	0 0
1.39616	0 0	0 0
1.39643	0 0	0 0
1.39666	0 0	0 0
1.39693	0 0	0 0
1.39716	0 0	0 0
1.39744	0 0	0 0
1.3977	0 0	0 0
1.39798	0 0	0 0
1.39814	0 0	0 0
1.3985	0 0	0 0
1.39867	0 0	0 0
1.39899	0 0	0 0
1.39916	0 0	0 0
1.39943	0 0	0 0
1.39966	0 0	0 0
1.4	0 0	0 0
1.40012	0 0	0 0
1.40043	0 0	0 0
1.40066	0 0	0 0
1.40093	0 0	0 0
1.40116	0 0	0 0
1.40143	0 0	0 0
1.40166	0 0	0 0
1.40193	0 0	0 0
1.40216	0 0	0 0
1.40243	0 0	0 0
1.40267	0 0	0 0
1.40293	0 0	0 0
1.40315	0 0	0 0
1.40343	0 0	0 0
1.40366	0 0	0 0
1.40393	0 0	0 0
1.40416	0 0	0 0
1.40443	0 0	0 0
1.40466	0 0	0 0
1.40493	0 0	0 0
1.40516	0 0	0 0
1.40543	0 0	0 0
1.40566	0 0	0 0
1.40593	0 0	0 0
1.40616	0 0	0 0
1.40643	0 0	0 0
1.40666	0 0	0 0
1.40693	0 0	0 0
1.40716	0 0	0 0
1.40743	0 0	0 0
1.40766	0 0	0 0
1.40796	0 0	0 0
1.40816	0 0	0 0
1.40843	0 0	0 0
1.40866	0 0	0 0
1.40893	0 0	0 0
1.40916	0 0	0 0
1.40943	0 0	0 0
1.40966	0 0	0 0
1.41	0 0	0 0
1.41018	0 0	0 0
1.41052	0 0	0 0
1.41071	0 0	0 0
1.41101	0 0	0 0
1.41115	0 0	0 0
1.41144	0 0	0 0
1.41166	0 0	0 0
1.41193	0 0	0 0
1.41216	0 0	0 0
1.41243	0 0	0 0
1.41266	0 0	0 0
1.41293	0 0	0 0
1.41316	0 0	0 0
1.41345	0 0	0 0
1.41366	0 0	0 0
1.41393	0 0	0 0
1.41416	0 0	0 0
1.41443	0 0	0 0
1.41471	0 0	0 0
1.41497	0 0	0 0
1.4152	0 0	0 0
1.41545	0 0	0 0
1.41567	0 0	0 0
1.416	0 0	0 0
1.41616	0 0	0 0
1.41644	0 0	0 0
1.41666	0 0	0 0
1.41693	0 0	0 0
1.41716	0 0	0 0
1.41745	0 0	0 0
1.41766	0 0	0 0
1.41793	0 0	0 0
1.41816	0 0	0 0
1.41843	0 0	0 0
1.41866	0 0	0 0
1.41893	0 0	0 0
1.41916	0 0	0 0
1.41943	0 0	0 0
1.41966	0 0	0 0
1.41993	0 0	0 0
1.42016	0 0	0 0
1.42043	0 0	0 0
1.42066	0 0	0 0
1.42093	0 0	0 0
1.42116	0 0	0 0
1.42143	0 0	0 0
1.42166	0 0	0 0
1.42193	0 0	0 0
1.42216	0 0	0 0
1.42244	0 0	0 0
1.42266	0 0	0 0
1.42293	0 0	0 0
1.42315	0 0	0 0
1.42343	0 0	0 0
1.42365	0 0	0 0
1.42393	0 0	0 0
1.42416	0 0	0 0
1.42443	0 0	0 0
1.42466	0 0	0 0
1.42493	0 0	0 0
1.42516	0 0	0 0
1.42543	0 0	0 0
1.42566	0 0	0 0
1.42593	0 0	0 0
1.42616	0 0	0 0
1.42643	0 0	0 0
1.42666	0 0	0 0
1.42693	0 0	0 0
1.42716	0 0	0 0
1.42743	0 0	0 0
1.42766	0 0	0 0
1.42793	0 0	0 0
1.42816	0 0	0 0
1.42843	0 0	0 0
1.42866	0 0	0 0
1.42893	0 0	0 0
1.42915	0 0	0 0
1.42943	0 0	0 0
1.42965	0 0	0 0
1.42993	0 0	0 0
1.43015	0 0	0 0
1.43044	0 0	0 0
1.43066	0 0	0 0
1.43098	0 0	0 0
1.43114	0 0	0 0
1.43148	0 0	0 0
1.43164	0 0	0 0
1.43199	0 0	0 0
1.43216	0 0	0 0
1.43249	0 0	0 0
1.43263	0 0	0 0
1.43294	0 0	0 0
1.43316	0 0	0 0
1.43343	0 0	0 0
1.43366	0 0	0 0
1.43394	0 0	0 0
1.43416	0 0	0 0
1.43443	0 0	0 0
1.43466	0 0	0 0
1.43493	0 0	0 0
1.43516	0 0	0 0
1.43543	0 0	0 0
1.43566	0 0	0 0
1.43593	0 0	0 0
1.43616	0 0	0 0
1.43643	0 0	0 0
1.43666	0 0	0 0
1.43693	0 0	0 0
1.43716	0 0	0 0
1.43743	0 0	0 0
1.43766	0 0	0 0
1.43793	0 0	0 0
1.43816	0 0	0 0
1.43843	0 0	0 0
1.43866	0 0	0 0
1.43893	0 0	0 0
1.43916	0 0	0 0
1.43943	0 0	0 0
1.43966	0 0	0 0
1.43993	0 0	0 0
1.44016	0 0	0 0
1.44043	0 0	0 0
1.44065	0 0	0 0
1.44093	0 0	0 0
1.44116	0 0	0 0
1.44143	0 0	0 0
1.44166	0 0	0 0
1.44193	0 0	0 0
1.44216	0 0	0 0
1.44243	0 0	0 0
1.44266	0 0	0 0
1.44293	0 0	0 0
1.44316	0 0	0 0
1.44343	0 0	0 0
1.44366	0 0	0 0
1.44393	0 0	0 0
1.44416	0 0	0 0
1.44443	0 0	0 0
1.44466	0 0	0 0
1.44493	0 0	0 0
1.44516	0 0	0 0
1.44543	0 0	0 0
1.44566	0 0	0 0
1.44593	0 0	0 0
1.44616	0 0	0 0
1.44643	0 0	0 0
1.44666	0 0	0 0
1.44693	0 0	0 0
1.44716	0 0	0 0
1.44743	0 0	0 0
1.44766	0 0	0 0
1.44793	0 0	0 0
1.44816	0 0	0 0
1.44843	0 0	0 0
1.44866	0 0	0 0
1.44893	0 0	0 0
1.44916	0 0	0 0
1.44943	0 0	0 0
1.44965	0 0	0 0
1.44993	0 0	0 0
1.45016	0 0	0 0
1.45043	0 0	0 0
1.45066	0 0	0 0
1.45093	0 0	0 0
1.45116	0 0	0 0
1.45143	0 0	0 0
1.45166	0 0	0 0
1.45193	0 0	0 0
1.45216	0 0	0 0
1.45243	0 0	0 0
1.45265	0 0	0 0
1.45293	0 0	0 0
1.45316	0 0	0 0
1.45343	0 0	0 0
1.45366	0 0	0 0
1.45393	0 0	0 0
1.45416	0 0	0 0
1.45443	0 0	0 0
1.45466	0 0	0 0
1.45493	0 0	0 0
1.45515	0 0	0 0
1.45543	0 0	0 0
1.45566	0 0	0 0
1.45593	0 0	0 0
1.45616	0 0	0 0
1.45643	0 0	0 0
1.45665	0 0	0 0
1.45693	0 0	0 0
1.45716	0 0	0 0
1.45743	0 0	0 0
1.45766	0 0	0 0
1.45793	0 0	0 0
1.45816	0 0	0 0
1.45843	0 0	0 0
1.45866	0 0	0 0
1.45893	0 0	0 0
1.45916	0 0	0 0
1.45943	0 0	0 0
1.45966	0 0	0 0
1.45993	0 0	0 0
1.46016	0 0	0 0
1.46043	0 0	0 0
1.46066	0 0	0 0
1.46093	0 0	0 0
1.46116	0 0	0 0
1.46143	0 0	0 0
1.46166	0 0	0 0
1.46193	0 0	0 0
1.46216	0 0	0 0
1.46243	0 0	0 0
1.46266	0 0	0 0
1.46293	0 0	0 0
1.46316	0 0	0 0
1.46343	0 0	0 0
1.46367	0 0	0 0
1.46394	0 0	0 0
1.46416	0 0	0 0
1.46448	0 0	0 0
1.46464	0 0	0 0
1.46498	0 0	0 0
1.46514	0 0	0 0
1.46549	0 0	0 0
1.46566	0 0	0 0
1.46597	0 0	0 0
1.46616	0 0	0 0
1.46643	0 0	0 0
1.46666	0 0	0 0
1.46693	0 0	0 0
1.46716	0 0	0 0
1.46743	0 0	0 0
1.46766	0 0	0 0
1.46793	0 0	0 0
1.46816	0 0	0 0
1.46843	0 0	0 0
1.46866	0 0	0 0
1.46893	0 0	0 0
1.46915	0 0	0 0
1.46943	0 0	0 0
1.46966	0 0	0 0
1.46993	0 0	0 0
1.47016	0 0	0 0
1.47043	0 0	0 0
1.47066	0 0	0 0
1.47093	0 0	0 0
1.47116	0 0	0 0
1.47143	0 0	0 0
1.47166	0 0	0 0
1.47193	0 0	0 0
1.47216	0 0	0 0
1.47243	0 0	0 0
1.47266	0 0	0 0
1.47293	0 0	0 0
1.47315	0 0	0 0
1.47343	0 0	0 0
1.47366	0 0	0 0
1.47393	0 0	0 0
1.47416	0 0	0 0
1.47443	0 0	0 0
1.47466	0 0	0 0
1.47493	0 0	0 0
1.47516	0 0	0 0
1.47543	0 0	0 0
1.47566	0 0	0 0
1.47593	0 0	0 0
1.47616	0 0	0 0
1.47643	0 0	0 0
1.47665	0 0	0 0
1.47693	0 0	0 0
1.47716	0 0	0 0
1.47743	0 0	0 0
1.47766	0 0	0 0
1.47793	0 0	0 0
1.47816	0 0	0 0
1.47843	0 0	0 0
1.47866	0 0	0 0
1.47893	0 0	0 0
1.47916	0 0	0 0
1.47943	0 0	0 0
1.47965	0 0	0 0
1.47993	0 0	0 0
1.48016	0 0	0 0
1.48043	0 0	0 0
1.48066	0 0	0 0
1.48093	0 0	0 0
1.48116	0 0	0 0
1.48143	0 0	0 0
1.48165	0 0	0 0
1.48193	0 0	0 0
1.48215	0 0	0 0
1.48243	0 0	0 0
1.48266	0 0	0 0
1.48293	0 0	0 0
1.48316	0 0	0 0
1.48343	0 0	0 0
1.48366	0 0	0 0
1.48393	0 0	0 0
1.48416	0 0	0 0
1.48443	0 0	0 0
1.48466	0 0	0 0
1.48493	0 0	0 0
1.48516	0 0	0 0
1.48543	0 0	0 0
1.48566	0 0	0 0
1.48595	0 0	0 0
1.48616	0 0	0 0
1.48643	0 0	0 0
1.48667	0 0	0 0
1.48693	0 0	0 0
1.48715	0 0	0 0
1.48743	0 0	0 0
1.48766	0 0	0 0
1.48793	0 0	0 0
1.48816	0 0	0 0
1.48843	0 0	0 0
1.48866	0 0	0 0
1.48893	0 0	0 0
1.48916	0 0	0 0
1.48943	0 0	0 0
1.48966	0 0	0 0
1.48993	0 0	0 0
1.49015	0 0	0 0
1.49043	0 0	0 0
1.49066	0 0	0 0
1.49093	0 0	0 0
1.49115	0 0	0 0
1.49143	0 0	0 0
1.49166	0 0	0 0
1.49193	0 0	0 0
1.49216	0 0	0 0
1.49243	0 0	0 0
1.49266	0 0	0 0
1.49293	0 0	0 0
1.49316	0 0	0 0
1.49343	0 0	0 0
1.49366	0 0	0 0
1.49393	0 0	0 0
1.49416	0 0	0 0
1.49443	0 0	0 0
1.49466	0 0	0 0
1.49493	0 0	0 0
1.49516	0 0	0 0
1.49543	0 0	0 0
1.49566	0 0	0 0
1.49593	0 0	0 0
1.49616	0 0	0 0
1.49643	0 0	0 0
1.49666	0 0	0 0
1.49693	0 0	0 0
1.49716	0 0	0 0
1.49743	0 0	0 0
1.49769	0 0	0 0
1.49798	0 0	0 0
1.49814	0 0	0 0
1.4985	0 0	0 0
1.49867	0 0	0 0
1.49899	0 0	0 0
1.49916	0 0	0 0
1.49945	0 0	0 0
1.49966	0 0	0 0
1.49993	0 0	0 0
1.50016	0 0	0 0
1.50043	0 0	0 0
1.50066	0 0	0 0
1.50093	0 0	0 0
1.50116	0 0	0 0
1.50143	0 0	0 0
1.50166	0 0	0 0
1.50193	0 0	0 0
1.50216	0 0	0 0
1.50243	0 0	0 0
1.50266	0 0	0 0
1.50293	0 0	0 0
1.50315	0 0	0 0
1.50343	0 0	0 0
1.50366	0 0	0 0
1.50393	0 0	0 0
1.50416	0 0	0 0
1.50443	0 0	0 0
1.50466	0 0	0 0
1.50493	0 0	0 0
1.50516	0 0	0 0
1.50543	0 0	0 0
1.50565	0 0	0 0
1.50593	0 0	0 0
1.50616	0 0	0 0
1.50643	0 0	0 0
1.50666	0 0	0 0
1.50693	0 0	0 0
1.50716	0 0	0 0
1.50743	0 0	0 0
1.50766	0 0	0 0
1.50793	0 0	0 0
1.50816	0 0	0 0
1.50843	0 0	0 0
1.50866	0 0	0 0
1.50893	0 0	0 0
1.50916	0 0	0 0
1.50943	0 0	0 0
1.50966	0 0	0 0
1.50993	0 0	0 0
1.51015	0 0	0 0
1.51051	0 0	0 0
1.51069	0 0	0 0
1.51101	0 0	0 0
1.5112	0 0	0 0
1.51151	0 0	0 0
1.51165	0 0	0 0
1.51194	0 0	0 0
1.51216	0 0	0 0
1.51243	0 0	0 0
1.51266	0 0	0 0
1.51293	0 0	0 0
1.51316	0 0	0 0
1.51343	0 0	0 0
1.51366	0 0	0 0
1.51393	0 0	0 0
1.51416	0 0	0 0
1.51443	0 0	0 0
1.51467	0 0	0 0
1.51493	0 0	0 0
1.51516	0 0	0 0
1.51543	0 0	0 0
1.51566	0 0	0 0
1.51593	0 0	0 0
1.51616	0 0	0 0
1.51643	0 0	0 0
1.51666	0 0	0 0
1.51693	0 0	0 0
1.51716	0 0	0 0
1.51743	0 0	0 0
1.51766	0 0	0 0
1.51793	0 0	0 0
1.51816	0 0	0 0
1.51843	0 0	0 0
1.51866	0 0	0 0
1.51893	0 0	0 0
1.51916	0 0	0 0
1.51943	0 0	0 0
1.51966	0 0	0 0
1.51993	0 0	0 0
1.52016	0 0	0 0
1.52043	0 0	0 0
1.52066	0 0	0 0
1.52093	0 0	0 0
1.52116	0 0	0 0
1.52143	0 0	0 0
1.52166	0 0	0 0
1.52193	0 0	0 0
1.52216	0 0	0 0
1.52243	0 0	0 0
1.52266	0 0	0 0
1.52293	0 0	0 0
1.52316	0 0	0 0
1.52343	0 0	0 0
1.52366	0 0	0 0
1.52393	0 0	0 0
1.52416	0 0	0 0
1.52443	0 0	0 0
1.52466	0 0	0 0
1.52493	0 0	0 0
1.52516	0 0	0 0
1.52543	0 0	0 0
1.52566	0 0	0 0
1.52593	0 0	0 0
1.52616	0 0	0 0
1.52643	0 0	0 0
1.52666	0 0	0 0
1.52693	0 0	0 0
1.52716	0 0	0 0
1.52743	0 0	0 0
1.52766	0 0	0 0
1.52793	0 0	0 0
1.52816	0 0	0 0
1.52843	0 0	0 0
1.52866	0 0	0 0
1.52893	0 0	0 0
1.52916	0 0	0 0
1.52943	0 0	0 0
1.52966	0 0	0 0
1.52993	0 0	0 0
1.53016	0 0	0 0
1.53045	0 0	0 0
1.53066	0 0	0 0
1.53093	0 0	0 0
1.53116	0 0	0 0
1.53143	0 0	0 0
1.53166	0 0	0 0
1.53193	0 0	0 0
1.53216	0 0	0 0
1.53243	0 0	0 0
1.53266	0 0	0 0
1.53295	0 0	0 0
1.53316	0 0	0 0
1.53343	0 0	0 0
1.53366	0 0	0 0
1.53393	0 0	0 0
1.53416	0 0	0 0
1.53443	0 0	0 0
1.53468	0 0	0 0
1.53493	0 0	0 0
1.53516	0 0	0 0
1.53543	0 0	0 0
1.53566	0 0	0 0
1.53593	0 0	0 0
1.53616	0 0	0 0
1.53643	0 0	0 0
1.53666	0 0	0 0
1.53693	0 0	0 0
1.53716	0 0	0 0
1.53743	0 0	0 0
1.53766	0 0	0 0
1.53793	0 0	0 0
1.53816	0 0	0 0
1.53843	0 0	0 0
1.53866	0 0	0 0
1.53893	0 0	0 0
1.53916	0 0	0 0
1.53943	0 0	0 0
1.53966	0 0	0 0
1.53993	0 0	0 0
1.54016	0 0	0 0
1.54043	0 0	0 0
1.54066	0 0	0 0
1.54093	0 0	0 0
1.54116	0 0	0 0
1.54143	0 0	0 0
1.54166	0 0	0 0
1.54193	0 0	0 0
1.54216	0 0	0 0
1.54243	0 0	0 0
1.54267	0 0	0 0
1.54293	0 0	0 0
1.54316	0 0	0 0
1.54343	0 0	0 0
1.54366	0 0	0 0
1.54393	0 0	0 0
1.54416	0 0	0 0
1.54443	0 0	0 0
1.54466	0 0	0 0
1.54493	0 0	0 0
1.54516	0 0	0 0
1.54541	0 0	0 0
1.54569	0 0	0 0
1.54593	0 0	0 0
1.54616	0 0	0 0
1.54643	0 0	0 0
1.54666	0 0	0 0
1.54693	0 0	0 0
1.54716	0 0	0 0
1.54743	0 0	0 0
1.54766	0 0	0 0
1.54793	0 0	0 0
1.54816	0 0	0 0
1.54843	0 0	0 0
1.54866	0 0	0 0
1.54893	0 0	0 0
1.54916	0 0	0 0
1.54943	0 0	0 0
1.54966	0 0	0 0
1.54993	0 0	0 0
1.55016	0 0	0 0
1.55043	0 0	0 0
1.55066	0 0	0 0
1.55093	0 0	0 0
1.55116	0 0	0 0
1.55143	0 0	0 0
1.55165	0 0	0 0
1.55193	0 0	0 0
1.55216	0 0	0 0
1.55243	0 0	0 0
1.55265	0 0	0 0
1.55293	0 0	0 0
1.55316	0 0	0 0
1.55343	0 0	0 0
1.55366	0 0	0 0
1.55395	0 0	0 0
1.55416	0 0	0 0
1.55443	0 0	0 0
1.55466	0 0	0 0
1.55493	0 0	0 0
1.55516	0 0	0 0
1.55543	0 0	0 0
1.55566	0 0	0 0
1.55593	0 0	0 0
1.55616	0 0	0 0
1.55643	0 0	0 0
1.55666	0 0	0 0
1.55693	0 0	0 0
1.55716	0 0	0 0
1.55743	0 0	0 0
1.55766	0 0	0 0
1.55793	0 0	0 0
1.55816	0 0	0 0
1.55843	0 0	0 0
1.55866	0 0	0 0
1.55893	0 0	0 0
1.55916	0 0	0 0
1.55943	0 0	0 0
1.55966	0 0	0 0
1.55993	0 0	0 0
1.56016	0 0	0 0
1.56043	0 0	0 0
1.56066	0 0	0 0
1.56093	0 0	0 0
1.56116	0 0	0 0
1.56143	0 0	0 0
1.56166	0 0	0 0
1.56194	0 0	0 0
1.56216	0 0	0 0
1.56243	0 0	0 0
1.56266	0 0	0 0
1.56293	0 0	0 0
1.56316	0 0	0 0
1.56343	0 0	0 0
1.56366	0 0	0 0
1.56393	0 0	0 0
1.56416	0 0	0 0
1.56446	0 0	0 0
1.5647	0 0	0 0
1.56498	0 0	0 0
1.56514	0 0	0 0
1.56548	0 0	0 0
1.56565	0 0	0 0
1.56599	0 0	0 0
1.56616	0 0	0 0
1.56643	0 0	0 0
1.56666	0 0	0 0
1.56693	0 0	0 0
1.56716	0 0	0 0
1.56743	0 0	0 0
1.56766	0 0	0 0
1.56793	0 0	0 0
1.56816	0 0	0 0
1.56843	0 0	0 0
1.56866	0 0	0 0
1.56893	0 0	0 0
1.56915	0 0	0 0
1.56943	0 0	0 0
1.56965	0 0	0 0
1.56993	0 0	0 0
1.57015	0 0	0 0
1.57043	0 0	0 0
1.57066	0 0	0 0
1.57093	0 0	0 0
1.57115	0 0	0 0
1.57143	0 0	0 0
1.57165	0 0	0 0
1.57193	0 0	0 0
1.57216	0 0	0 0
1.57243	0 0	0 0
1.57265	0 0	0 0
1.57293	0 0	0 0
1.57316	0 0	0 0
1.57343	0 0	0 0
1.57366	0 0	0 0
1.57393	0 0	0 0
1.57416	0 0	0 0
1.57444	0 0	0 0
1.57466	0 0	0 0
1.57493	0 0	0 0
1.57516	0 0	0 0
1.57543	0 0	0 0
1.57565	0 0	0 0
1.57593	0 0	0 0
1.57615	0 0	0 0
1.57643	0 0	0 0
1.57665	0 0	0 0
1.57693	0 0	0 0
1.57716	0 0	0 0
1.57743	0 0	0 0
1.57766	0 0	0 0
1.57793	0 0	0 0
1.57815	0 0	0 0
1.57843	0 0	0 0
1.57865	0 0	0 0
1.57893	0 0	0 0
1.57916	0 0	0 0
1.57943	0 0	0 0
1.57966	0 0	0 0
1.57993	0 0	0 0
1.58016	0 0	0 0
1.58043	0 0	0 0
1.58065	0 0	0 0
1.58093	0 0	0 0
1.58115	0 0	0 0
1.58143	0 0	0 0
1.58165	0 0	0 0
1.58193	0 0	0 0
1.58215	0 0	0 0
1.58243	0 0	0 0
1.58266	0 0	0 0
1.58293	0 0	0 0
1.58315	0 0	0 0
1.58343	0 0	0 0
1.58365	0 0	0 0
1.58393	0 0	0 0
1.58416	0 0	0 0
1.58443	0 0	0 0
1.58466	0 0	0 0
1.58495	0 0	0 0
1.58516	0 0	0 0
1.58543	0 0	0 0
1.58566	0 0	0 0
1.58593	0 0	0 0
1.58615	0 0	0 0
1.58643	0 0	0 0
1.58666	0 0	0 0
1.58693	0 0	0 0
1.58716	0 0	0 0
1.58743	0 0	0 0
1.58765	0 0	0 0
1.58793	0 0	0 0
1.58816	0 0	0 0
1.58843	0 0	0 0
1.58866	0 0	0 0
1.58893	0 0	0 0
1.58916	0 0	0 0
1.58943	0 0	0 0
1.58965	0 0	0 0
1.58993	0 0	0 0
1.59016	0 0	0 0
1.59043	0 0	0 0
1.59066	0 0	0 0
1.59093	0 0	0 0
1.59116	0 0	0 0
1.59143	0 0	0 0
1.59166	0 0	0 0
1.59193	0 0	0 0
1.59216	0 0	0 0
1.59243	0 0	0 0
1.59266	0 0	0 0
1.59293	0 0	0 0
1.59316	0 0	0 0
1.59343	0 0	0 0
1.59366	0 0	0 0
1.59393	0 0	0 0
1.59416	0 0	0 0
1.59443	0 0	0 0
1.59465	0 0	0 0
1.59493	0 0	0 0
1.59515	0 0	0 0
1.59543	0 0	0 0
1.59566	0 0	0 0
1.59593	0 0	0 0
1.59615	0 0	0 0
1.59643	0 0	0 0
1.59665	0 0	0 0
1.59693	0 0	0 0
1.59717	0 0	0 0
1.59744	0 0	0 0
1.59766	0 0	0 0
1.59798	0 0	0 0
1.59814	0 0	0 0
1.5985	0 0	0 0
1.59867	0 0	0 0
1.59899	0 0	0 0
1.59916	0 0	0 0
1.59949	0 0	0 0
1.59963	0 0	0 0
1.59993	0 0	0 0
1.60016	0 0	0 0
1.60043	0 0	0 0
1.60065	0 0	0 0
1.60093	0 0	0 0
1.60116	0 0	0 0
1.60143	0 0	0 0
1.60166	0 0	0 0
1.60193	0 0	0 0
1.60216	0 0	0 0
1.60243	0 0	0 0
1.60265	0 0	0 0
1.60293	0 0	0 0
1.60316	0 0	0 0
1.60343	0 0	0 0
1.60365	0 0	0 0
1.60393	0 0	0 0
1.60415	0 0	0 0
1.60443	0 0	0 0
1.60466	0 0	0 0
1.60493	0 0	0 0
1.60517	0 0	0 0
1.60543	0 0	0 0
1.60566	0 0	0 0
1.60593	0 0	0 0
1.60616	0 0	0 0
1.60643	0 0	0 0
1.60665	0 0	0 0
1.60693	0 0	0 0
1.60716	0 0	0 0
1.60743	0 0	0 0
1.60766	0 0	0 0
1.60793	0 0	0 0
1.60815	0 0	0 0
1.60843	0 0	0 0
1.60866	0 0	0 0
1.60893	0 0	0 0
1.60916	0 0	0 0
1.60943	0 0	0 0
1.60965	0 0	0 0
1.60993	0 0	0 0
1.61016	0 0	0 0
1.61043	0 0	0 0
1.61066	0 0	0 0
1.61093	0 0	0 0
1.61116	0 0	0 0
1.61143	0 0	0 0
1.61165	0 0	0 0
1.61193	0 0	0 0
1.61215	0 0	0 0
1.61244	0 0	0 0
1.61266	0 0	0 0
1.61293	0 0	0 0
1.6132	0 0	0 0
1.61343	0 0	0 0
1.61366	0 0	0 0
1.61393	0 0	0 0
1.61416	0 0	0 0
1.61443	0 0	0 0
1.61466	0 0	0 0
1.61493	0 0	0 0
1.61516	0 0	0 0
1.61543	0 0	0 0
